,Unnamed: 0.1,reaction,starting electrophile SMILES,input electrophile SMILES,nucleophile SMILES,"3,3 Catalyst Substituent ",N Catalyst Substituent,solvent,Temperature (Celsius),Temperature (Kelvin),yield (%),ee (%),e.r. 1,e.r. 2,ddG,reference ,Link,Unnamed: 0,ster1,ster2,ster3,polarxx,polarxy,polaryy,polarzx,polaryz,polarzz,mean_polar,HOMO,LUMO,biggest distance,major_axis,Axis_2,Axis_3,Vbur75,old_name,smiles_e,L_e,Bmin_e,Bmax_e,bur_shell_e,bur_vol_e,max_distance_e,tot_V_e,disp_e,max_axis_e,A2_e,min_axis_e,smiles_n,L_n,Bmin_n,Bmax_n,bur_shell_n,bur_vol_n,max_distance_n,tot_V_n,disp_n,max_axis_n,A2_n,min_axis_n
256,256,1a4a,C=C(C=O)CC,C=C(C=O)CC,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,80,90.0,10.0,0.851573715266586,"Nat. Commun. 2019, 10, 770",https://www.nature.com/articles/s41467-019-08374-z#MOESM1,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1,C=C(C=O)CC,6.1888644,1.7,4.415312172433084,0.0,34.78293866581258,5.385940611791298,66.11178692302948,2.746731682277296,5.377273497373313,0.7743929032087542,0.5490743466507365,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
257,257,1b4a,C=C(C=O)Cc1ccccc1,C=C(C=O)Cc1ccccc1,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,25,298.15,,57,78.5,21.5,0.766830094527937,"Nat. Commun. 2019, 10, 770",,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1,C=C(C=O)Cc1ccccc1,7.0491944,1.7,7.0523157607993525,0.0,40.91762640043613,8.334265101723416,136.91302248270532,7.815527668099285,8.323603525857319,0.5142750251040645,0.4616524741980197,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
258,258,1b4a,C=C(C=O)Cc1ccccc1,C=C(C=O)Cc1ccccc1,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,79,89.5,10.5,0.830505055568161,"Nat. Commun. 2019, 10, 770",,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1,C=C(C=O)Cc1ccccc1,7.0491944,1.7,7.0523157607993525,0.0,40.91762640043613,8.334265101723416,136.91302248270532,7.815527668099285,8.323603525857319,0.5142750251040645,0.4616524741980197,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
259,259,1c4a,C/C=C/C=O,C/C=C/C=O,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,25,298.15,,38,69.0,31.0,0.473771360686255,"Nat. Commun. 2019, 10, 770",,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1,C/C=C/C=O,5.90069596,1.7,4.596440114617456,0.0,26.551845142028803,5.497453539427593,27.17967347164405,2.470853137094612,5.412796925664651,0.5216083361952754,0.3285749950822453,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
260,260,1c4a,C/C=C/C=O,C/C=C/C=O,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,40,70.0,30.0,0.328385452424762,"Nat. Commun. 2019, 10, 770",,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1,C/C=C/C=O,5.90069596,1.7,4.596440114617456,0.0,26.551845142028803,5.497453539427593,27.17967347164405,2.470853137094612,5.412796925664651,0.5216083361952754,0.3285749950822453,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
261,261,1d4a,O=C/C=C/c1ccccc1,O=C/C=C/c1ccccc1,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,25,298.15,,31,65.5,34.5,0.379606477947566,"Nat. Commun. 2019, 10, 770",,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1,O=C/C=C/c1ccccc1,6.52728783,1.7,8.132209590014908,0.0,25.430318423797328,8.365528490220832,0.0012213408567586,1.8920979357579828,8.290363926066789,0.5338031760448263,4.015456688472979e-06,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
262,262,1d4a,O=C/C=C/c1ccccc1,O=C/C=C/c1ccccc1,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,29,64.5,35.5,0.231429399635243,"Nat. Commun. 2019, 10, 770",,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1,O=C/C=C/c1ccccc1,6.52728783,1.7,8.132209590014908,0.0,25.430318423797328,8.365528490220832,0.0012213408567586,1.8920979357579828,8.290363926066789,0.5338031760448263,4.015456688472979e-06,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
263,263,1e4a,CC/C=C(C)/C=O,CC/C=C(C)/C=O,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,25,298.15,,32,66.0,34.0,0.392753685448848,"Nat. Commun. 2019, 10, 770",,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1,CC/C=C(C)/C=O,6.92045537,1.7,4.532198900687543,0.0,30.28571468357357,6.695895251914075,79.25282755299469,2.5636095214044667,6.694081025103481,0.5802048503141235,0.4553659115866826,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
264,264,1e4a,CC/C=C(C)/C=O,CC/C=C(C)/C=O,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,40,70.0,30.0,0.328385452424762,"Nat. Commun. 2019, 10, 770",,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1,CC/C=C(C)/C=O,6.92045537,1.7,4.532198900687543,0.0,30.28571468357357,6.695895251914075,79.25282755299469,2.5636095214044667,6.694081025103481,0.5802048503141235,0.4553659115866826,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
265,265,1f4a,O=CC1=CCCCC1,O=CC1=CCCCC1,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,25,298.15,,6,53.0,47.0,0.0711405587793623,"Nat. Commun. 2019, 10, 770",,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1,O=CC1=CCCCC1,6.13291664,1.7,5.580726752703,0.0,26.21513550321361,5.900832645472143,80.3284317639056,3.2966638758560407,5.828506480259927,0.7839657073775177,0.5174881048789575,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
266,266,1f4a,O=CC1=CCCCC1,O=CC1=CCCCC1,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,25,62.5,37.5,0.197979614269175,"Nat. Commun. 2019, 10, 770",,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1,O=CC1=CCCCC1,6.13291664,1.7,5.580726752703,0.0,26.21513550321361,5.900832645472143,80.3284317639056,3.2966638758560407,5.828506480259927,0.7839657073775177,0.5174881048789575,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
267,267,1a4b (SI page 14),C=C(C=O)CC,C=C(C=O)CC,C1=CCC=C1,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,62,81.0,19.0,0.561977398699491,"Nat. Commun. 2019, 10, 770",,ph_35prf_37_1_m062x,8.47,2.09,6.9,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,C=C(C=O)CC,6.1888644,1.7,4.415312172433084,0.0,34.78293866581258,5.385940611791298,66.11178692302948,2.746731682277296,5.377273497373313,0.7743929032087542,0.5490743466507365,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
268,268,1a4c,C=C(C=O)CC,C=C(C=O)CC,C1=CCC=C1,CCc1cccc(CC)c1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,91,95.5,4.5,1.18403886746725,"Nat. Commun. 2019, 10, 770",,ph_35et_5_1_m062x,6.84,2.44,5.27,246.182,0.0,183.583,0.0,-16.914,133.129,187.63,-0.27476,-0.00345,9.94497358379684,9.231137,8.231757,3.344133,11.3141041805734,CCc1cccc(CC)c1,C=C(C=O)CC,6.1888644,1.7,4.415312172433084,0.0,34.78293866581258,5.385940611791298,66.11178692302948,2.746731682277296,5.377273497373313,0.7743929032087542,0.5490743466507365,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
269,269,1a4d,C=C(C=O)CC,C=C(C=O)CC,C1=CCC=C1,Cc1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,46,73.0,27.0,0.385483782741176,"Nat. Commun. 2019, 10, 770",,ph_4me_2_1_m062x,7.91,1.71,3.23,224.093,0.187,139.133,-0.444,-0.203,87.739,150.32,-0.27296,-0.00208,10.1422232858064,10.092066,4.035209,1.730127,8.86213291218795,Cc1ccccc1,C=C(C=O)CC,6.1888644,1.7,4.415312172433084,0.0,34.78293866581258,5.385940611791298,66.11178692302948,2.746731682277296,5.377273497373313,0.7743929032087542,0.5490743466507365,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
270,270,1a4e,C=C(C=O)CC,C=C(C=O)CC,C1=CCC=C1,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,38,69.0,31.0,0.310100556893921,"Nat. Commun. 2019, 10, 770",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1,C=C(C=O)CC,6.1888644,1.7,4.415312172433084,0.0,34.78293866581258,5.385940611791298,66.11178692302948,2.746731682277296,5.377273497373313,0.7743929032087542,0.5490743466507365,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
271,271,1a4f,C=C(C=O)CC,C=C(C=O)CC,C1=CCC=C1,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,88,94.0,6.0,1.06640676305151,"Nat. Commun. 2019, 10, 770",,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2,C=C(C=O)CC,6.1888644,1.7,4.415312172433084,0.0,34.78293866581258,5.385940611791298,66.11178692302948,2.746731682277296,5.377273497373313,0.7743929032087542,0.5490743466507365,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
272,272,1a4g,C=C(C=O)CC,C=C(C=O)CC,C1=CCC=C1,c3ccc2ccc1ccccc1c2c3,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,75,87.5,12.5,0.754172310058055,"Nat. Commun. 2019, 10, 770",,ph_2phenanthryl_2_1_m062x,11.15,1.7,4.49,398.67,-3.093,216.418,1.097,3.542,119.968,245.02,-0.2624,-0.02488,13.5419959841396,13.534199,5.547484,2.268856,7.76716575469507,c3ccc2ccc1ccccc1c2c3,C=C(C=O)CC,6.1888644,1.7,4.415312172433084,0.0,34.78293866581258,5.385940611791298,66.11178692302948,2.746731682277296,5.377273497373313,0.7743929032087542,0.5490743466507365,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
273,273,1a4h,C=C(C=O)CC,C=C(C=O)CC,C1=CCC=C1,c3ccc2ccc1ccccc1c2c3,NS(=O)(=O)C(F)(F)C(F)(F)F,CH2Cl2,-78,195.15,,86,93.0,7.0,1.00251775704442,"Nat. Commun. 2019, 10, 770",,ph_2phenanthryl_2_1_m062x,11.15,1.7,4.49,398.67,-3.093,216.418,1.097,3.542,119.968,245.02,-0.2624,-0.02488,13.5419959841396,13.534199,5.547484,2.268856,7.76716575469507,c3ccc2ccc1ccccc1c2c3,C=C(C=O)CC,6.1888644,1.7,4.415312172433084,0.0,34.78293866581258,5.385940611791298,66.11178692302948,2.746731682277296,5.377273497373313,0.7743929032087542,0.5490743466507365,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
274,274,1a4i,C=C(C=O)CC,C=C(C=O)CC,C1=CCC=C1,c3ccc2ccc1ccccc1c2c3,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CH2Cl2,-78,195.15,,82,91.0,9.0,0.896690630869186,"Nat. Commun. 2019, 10, 770",,ph_2phenanthryl_2_1_m062x,11.15,1.7,4.49,398.67,-3.093,216.418,1.097,3.542,119.968,245.02,-0.2624,-0.02488,13.5419959841396,13.534199,5.547484,2.268856,7.76716575469507,c3ccc2ccc1ccccc1c2c3,C=C(C=O)CC,6.1888644,1.7,4.415312172433084,0.0,34.78293866581258,5.385940611791298,66.11178692302948,2.746731682277296,5.377273497373313,0.7743929032087542,0.5490743466507365,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
275,275,1b4b,C=C(C=O)Cc1ccccc1,C=C(C=O)Cc1ccccc1,C1=CCC=C1,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,36,68.0,32.0,0.292137754526229,"Nat. Commun. 2019, 10, 770",,ph_35prf_37_1_m062x,8.47,2.09,6.9,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,C=C(C=O)Cc1ccccc1,7.0491944,1.7,7.0523157607993525,0.0,40.91762640043613,8.334265101723416,136.91302248270532,7.815527668099285,8.323603525857319,0.5142750251040645,0.4616524741980197,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
276,276,1b4c,C=C(C=O)Cc1ccccc1,C=C(C=O)Cc1ccccc1,C1=CCC=C1,CCc1cccc(CC)c1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,89,94.5,5.5,1.10218564765954,"Nat. Commun. 2019, 10, 770",,ph_35et_5_1_m062x,6.84,2.44,5.27,246.182,0.0,183.583,0.0,-16.914,133.129,187.63,-0.27476,-0.00345,9.94497358379684,9.231137,8.231757,3.344133,11.3141041805734,CCc1cccc(CC)c1,C=C(C=O)Cc1ccccc1,7.0491944,1.7,7.0523157607993525,0.0,40.91762640043613,8.334265101723416,136.91302248270532,7.815527668099285,8.323603525857319,0.5142750251040645,0.4616524741980197,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
277,277,1b4d,C=C(C=O)Cc1ccccc1,C=C(C=O)Cc1ccccc1,C1=CCC=C1,Cc1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,46,73.0,27.0,0.385483782741176,"Nat. Commun. 2019, 10, 770",,ph_4me_2_1_m062x,7.91,1.71,3.23,224.093,0.187,139.133,-0.444,-0.203,87.739,150.32,-0.27296,-0.00208,10.1422232858064,10.092066,4.035209,1.730127,8.86213291218795,Cc1ccccc1,C=C(C=O)Cc1ccccc1,7.0491944,1.7,7.0523157607993525,0.0,40.91762640043613,8.334265101723416,136.91302248270532,7.815527668099285,8.323603525857319,0.5142750251040645,0.4616524741980197,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
278,278,1b4e,C=C(C=O)Cc1ccccc1,C=C(C=O)Cc1ccccc1,C1=CCC=C1,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,15,57.5,42.5,0.117154362721962,"Nat. Commun. 2019, 10, 770",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1,C=C(C=O)Cc1ccccc1,7.0491944,1.7,7.0523157607993525,0.0,40.91762640043613,8.334265101723416,136.91302248270532,7.815527668099285,8.323603525857319,0.5142750251040645,0.4616524741980197,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
279,279,1b4f,C=C(C=O)Cc1ccccc1,C=C(C=O)Cc1ccccc1,C1=CCC=C1,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,76,88.0,12.0,0.772201974825637,"Nat. Commun. 2019, 10, 770",,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2,C=C(C=O)Cc1ccccc1,7.0491944,1.7,7.0523157607993525,0.0,40.91762640043613,8.334265101723416,136.91302248270532,7.815527668099285,8.323603525857319,0.5142750251040645,0.4616524741980197,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
280,280,1b4g,C=C(C=O)Cc1ccccc1,C=C(C=O)Cc1ccccc1,C1=CCC=C1,c3ccc2ccc1ccccc1c2c3,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,93,96.5,3.5,1.28547747480641,"Nat. Commun. 2019, 10, 770",,ph_2phenanthryl_2_1_m062x,11.15,1.7,4.49,398.67,-3.093,216.418,1.097,3.542,119.968,245.02,-0.2624,-0.02488,13.5419959841396,13.534199,5.547484,2.268856,7.76716575469507,c3ccc2ccc1ccccc1c2c3,C=C(C=O)Cc1ccccc1,7.0491944,1.7,7.0523157607993525,0.0,40.91762640043613,8.334265101723416,136.91302248270532,7.815527668099285,8.323603525857319,0.5142750251040645,0.4616524741980197,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
281,281,1b4h,C=C(C=O)Cc1ccccc1,C=C(C=O)Cc1ccccc1,C1=CCC=C1,c3ccc2ccc1ccccc1c2c3,NS(=O)(=O)C(F)(F)C(F)(F)F,CH2Cl2,-78,195.15,,95,97.5,2.5,1.41987889371101,"Nat. Commun. 2019, 10, 770",,ph_2phenanthryl_2_1_m062x,11.15,1.7,4.49,398.67,-3.093,216.418,1.097,3.542,119.968,245.02,-0.2624,-0.02488,13.5419959841396,13.534199,5.547484,2.268856,7.76716575469507,c3ccc2ccc1ccccc1c2c3,C=C(C=O)Cc1ccccc1,7.0491944,1.7,7.0523157607993525,0.0,40.91762640043613,8.334265101723416,136.91302248270532,7.815527668099285,8.323603525857319,0.5142750251040645,0.4616524741980197,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
282,282,1b4i,C=C(C=O)Cc1ccccc1,C=C(C=O)Cc1ccccc1,C1=CCC=C1,c3ccc2ccc1ccccc1c2c3,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CH2Cl2,-78,195.15,,87,93.5,6.5,1.03331774522852,"Nat. Commun. 2019, 10, 770",,ph_2phenanthryl_2_1_m062x,11.15,1.7,4.49,398.67,-3.093,216.418,1.097,3.542,119.968,245.02,-0.2624,-0.02488,13.5419959841396,13.534199,5.547484,2.268856,7.76716575469507,c3ccc2ccc1ccccc1c2c3,C=C(C=O)Cc1ccccc1,7.0491944,1.7,7.0523157607993525,0.0,40.91762640043613,8.334265101723416,136.91302248270532,7.815527668099285,8.323603525857319,0.5142750251040645,0.4616524741980197,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
283,283,1c4b,C/C=C/C=O,C/C=C/C=O,C1=CCC=C1,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,73,86.5,13.5,0.719889828467276,"Nat. Commun. 2019, 10, 770",,ph_35prf_37_1_m062x,8.47,2.09,6.9,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,C/C=C/C=O,5.90069596,1.7,4.596440114617456,0.0,26.551845142028803,5.497453539427593,27.17967347164405,2.470853137094612,5.412796925664651,0.5216083361952754,0.3285749950822453,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
284,284,1c4c,C/C=C/C=O,C/C=C/C=O,C1=CCC=C1,CCc1cccc(CC)c1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,45,72.5,27.5,0.375708538208223,"Nat. Commun. 2019, 10, 770",,ph_35et_5_1_m062x,6.84,2.44,5.27,246.182,0.0,183.583,0.0,-16.914,133.129,187.63,-0.27476,-0.00345,9.94497358379684,9.231137,8.231757,3.344133,11.3141041805734,CCc1cccc(CC)c1,C/C=C/C=O,5.90069596,1.7,4.596440114617456,0.0,26.551845142028803,5.497453539427593,27.17967347164405,2.470853137094612,5.412796925664651,0.5216083361952754,0.3285749950822453,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
285,285,1c4d,C/C=C/C=O,C/C=C/C=O,C1=CCC=C1,Cc1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,54,77.0,23.0,0.468302636626639,"Nat. Commun. 2019, 10, 770",,ph_4me_2_1_m062x,7.91,1.71,3.23,224.093,0.187,139.133,-0.444,-0.203,87.739,150.32,-0.27296,-0.00208,10.1422232858064,10.092066,4.035209,1.730127,8.86213291218795,Cc1ccccc1,C/C=C/C=O,5.90069596,1.7,4.596440114617456,0.0,26.551845142028803,5.497453539427593,27.17967347164405,2.470853137094612,5.412796925664651,0.5216083361952754,0.3285749950822453,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
